Player,Pos,Age,Tm,G,MP,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,ANBA,RK,ANBARK,Year
Franz Wagner,SF,20,ORL,79,2429,14.7,3.6,11.9,7.7,15.7,1.4,1.3,21.2,2.1,1.9,4.0,0.079,-0.4,-0.3,-0.7,0.8,0,1,1,2022
Moritz Wagner,C,24,ORL,63,960,18.1,4.6,21.0,12.8,15.4,1.0,1.2,22.9,1.8,1.0,2.8,0.138,1.5,0.1,1.6,0.9,0,0,0,2022
Ish Wainright,PF,27,PHO,45,359,9.4,8.3,7.9,8.1,5.3,2.7,1.5,14.7,0.0,0.6,0.6,0.079,-3.0,1.0,-2.0,0.0,0,1,0,2022
Kemba Walker,PG,31,NYK,37,948,13.9,1.6,11.2,6.3,22.2,1.4,0.7,20.8,1.0,0.9,1.8,0.093,0.7,-0.2,0.4,0.6,0,0,0,2022
Lonnie Walker IV,SG,23,SAS,70,1612,12.3,1.2,10.7,5.9,13.4,1.3,1.0,23.6,0.1,1.1,1.2,0.037,-1.2,-1.3,-2.5,-0.2,0,0,0,2022
M.J. Walker,SG,23,PHO,2,8,-3.3,0.0,13.1,6.7,13.8,12.0,0.0,21.5,-0.1,0.0,0.0,-0.276,-15.8,6.2,-9.6,0.0,0,1,0,2022
Tyrone Wallace,SG,27,NOP,6,75,2.5,0.0,12.1,5.9,1.8,2.0,1.3,13.9,-0.2,0.1,-0.1,-0.057,-7.7,-0.6,-8.2,-0.1,0,0,0,2022
Derrick Walton,PG,26,DET,3,108,5.9,1.9,8.4,5.0,26.4,3.2,3.3,15.4,-0.3,0.1,-0.2,-0.071,-5.3,1.0,-4.3,-0.1,0,0,0,2022
Duane Washington Jr.,PG,21,IND,48,968,10.2,0.5,9.3,4.8,13.0,1.3,0.3,22.6,-0.2,0.2,0.0,-0.002,-1.9,-2.8,-4.7,-0.7,0,1,0,2022
P.J. Washington,C,23,CHO,65,1768,13.6,4.8,15.5,10.1,11.2,1.5,3.3,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9,0,0,0,2022
Yuta Watanabe,SF,27,TOR,38,445,11.5,4.2,19.0,11.2,6.6,1.2,3.5,16.8,0.1,0.6,0.7,0.075,-1.9,0.0,-2.0,0.0,0,0,0,2022
Lindy Waters III,SG,24,OKC,25,465,13.0,1.3,15.0,8.1,8.1,2.0,1.6,17.5,0.3,0.5,0.8,0.081,-0.8,-0.8,-1.6,0.1,0,1,0,2022
Trendon Watford,SF,21,POR,48,869,15.8,7.0,18.6,12.6,14.6,1.4,3.2,17.6,1.4,0.5,1.9,0.104,-1.4,-0.4,-1.7,0.1,0,1,0,2022
Paul Watson,SF,27,OKC,9,156,5.7,1.9,16.1,8.9,7.2,0.9,1.8,11.0,-0.1,0.1,0.0,0.001,-4.8,-0.6,-5.4,-0.1,0,0,0,2022
Quinndary Weatherspoon,SG,25,GSW,11,73,12.0,3.1,17.4,10.5,10.1,0.7,1.3,15.7,0.1,0.1,0.2,0.148,-4.5,0.1,-4.4,0.0,0,0,0,2022
Russell Westbrook,PG,33,LAL,78,2678,15.0,4.4,18.8,11.6,31.6,1.3,0.7,27.3,-0.6,2.3,1.7,0.03,-0.7,-0.9,-1.6,0.2,0,0,0,2022
Coby White,PG,21,CHI,61,1675,12.6,1.1,11.0,6.1,15.0,0.8,0.6,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0.0,0,0,0,2022
Hassan Whiteside,C,32,UTA,65,1162,22.9,16.2,29.9,23.3,3.4,0.9,7.8,17.1,3.4,2.3,5.8,0.238,0.6,1.4,2.1,1.2,0,0,0,2022
Joe Wieskamp,SG,22,SAS,29,205,7.1,2.0,5.2,3.6,5.5,0.9,1.2,13.1,0.1,0.1,0.1,0.035,-2.9,-1.1,-3.9,-0.1,0,1,0,2022
Aaron Wiggins,SG,23,OKC,50,1209,10.3,4.3,11.0,7.6,8.5,1.2,0.8,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7,0,1,0,2022
Andrew Wiggins,SF,26,GSW,73,2330,15.0,4.1,10.9,7.6,10.8,1.6,2.1,23.1,1.8,3.4,5.1,0.105,0.3,0.1,0.4,1.4,0,0,0,2022
Lindell Wigginton,PG,23,MIL,19,199,10.2,1.6,11.5,6.7,15.7,1.2,0.5,19.0,0.0,0.1,0.2,0.044,-3.2,-1.9,-5.0,-0.2,0,1,0,2022
Brandon Williams,PG,22,POR,24,640,11.0,3.1,9.8,6.4,23.1,1.8,1.5,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6,0,1,0,2022
Grant Williams,PF,23,BOS,77,1875,11.2,3.8,11.8,7.9,5.7,1.0,2.8,12.6,2.4,2.6,5.1,0.13,-1.4,1.1,-0.4,0.8,0,0,0,2022
Kenrich Williams,SF,27,OKC,49,1072,13.3,7.1,14.1,10.5,15.3,2.0,0.9,15.6,0.8,1.0,1.8,0.081,-1.3,1.1,-0.3,0.5,0,0,0,2022
Lou Williams,PG,35,ATL,56,799,12.1,2.2,9.7,6.0,18.6,1.7,0.3,21.7,0.2,0.4,0.6,0.034,-2.0,-1.4,-3.4,-0.3,0,0,0,2022
Patrick Williams,PF,20,CHI,17,422,12.7,4.6,13.8,9.2,4.8,1.0,1.8,14.2,0.6,0.3,0.9,0.099,-0.9,-0.7,-1.5,0.0,0,0,0,2022
Robert Williams,C,24,BOS,61,1804,22.1,14.6,20.5,17.6,9.7,1.5,6.8,11.5,6.0,3.9,9.9,0.262,2.4,3.1,5.5,3.4,0,0,0,2022
Ziaire Williams,SF,20,MEM,62,1346,9.7,2.0,8.2,5.0,6.3,1.2,0.8,14.9,1.1,1.1,2.2,0.08,-2.4,-0.6,-3.0,-0.3,0,1,0,2022
D.J. Wilson,PF,25,TOR,4,54,27.9,1.9,31.8,16.1,14.6,4.6,1.8,17.0,0.2,0.1,0.4,0.328,1.8,3.2,5.0,0.1,0,0,0,2022
Dylan Windler,SF,25,CLE,50,459,8.8,5.2,16.0,10.7,10.0,1.5,0.6,11.8,0.2,0.6,0.8,0.084,-3.0,1.2,-1.7,0.0,0,0,0,2022
Cassius Winston,PG,23,WAS,7,39,6.0,0.0,2.8,1.4,24.4,0.0,0.0,18.0,0.0,0.0,0.0,0.015,-5.9,-3.5,-9.3,-0.1,0,0,0,2022
Christian Wood,C,26,HOU,68,2094,19.1,5.7,30.4,18.0,12.2,1.2,2.8,23.3,2.9,2.0,4.9,0.112,2.1,-0.4,1.6,1.9,0,0,0,2022
Robert Woodard II,SF,22,SAC,12,42,2.1,12.8,15.7,14.3,9.0,1.1,2.1,18.3,-0.2,0.0,-0.1,-0.147,-6.8,-3.6,-10.4,-0.1,0,0,0,2022
Delon Wright,SG,29,ATL,77,1452,13.8,3.8,12.7,8.3,16.6,3.1,1.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6,0,0,0,2022
McKinley Wright IV,PG,23,MIN,5,19,9.5,0.0,0.0,0.0,20.9,0.0,0.0,8.8,0.0,0.0,0.0,0.092,-1.4,-2.8,-4.2,0.0,0,1,0,2022
Gabe York,SG,28,IND,2,21,12.7,0.0,10.8,5.3,25.1,4.7,4.1,20.8,0.0,0.0,0.0,0.059,-3.7,2.2,-1.5,0.0,0,1,0,2022
Trae Young,PG,23,ATL,76,2652,25.4,2.1,9.6,5.9,46.7,1.3,0.2,34.4,9.0,1.0,10.0,0.181,7.1,-2.0,5.2,4.8,1,0,0,2022
Omer Yurtseven,C,23,MIA,56,706,17.4,13.9,33.0,23.6,11.0,1.2,3.0,19.9,0.8,1.4,2.1,0.145,-1.4,0.4,-1.0,0.2,0,1,0,2022
Cody Zeller,C,29,POR,27,355,17.2,14.9,24.1,19.3,9.4,1.1,1.7,15.9,0.9,0.2,1.1,0.143,-1.2,-1.0,-2.1,0.0,0,0,0,2022
Ivica Zubac,C,24,LAC,76,1852,19.2,12.8,23.7,18.4,9.8,1.0,3.5,16.8,4.3,2.9,7.2,0.187,-0.1,0.8,0.7,1.3,0,0,0,2022
Nickeil Alexander-Walker,SG,24,TOT,59,884,11.6,1.9,10.5,6.3,16.7,1.7,2.0,17.9,0.3,0.8,1.1,0.062,-1.4,0.4,-0.9,0.2,0,0,0,2023
Ryan Arcidiacono,PG,28,TOT,20,172,2.7,0.0,10.0,5.0,16.9,1.4,0.0,11.1,-0.2,0.1,-0.2,-0.043,-7.3,-1.5,-8.8,-0.3,0,0,0,2023
Mo Bamba,C,24,TOT,49,769,15.7,8.5,24.2,16.4,8.7,0.8,5.3,16.6,1.1,1.1,2.2,0.139,-0.2,0.7,0.5,0.5,0,0,0,2023
Will Barton,SG,32,TOT,56,993,10.0,1.7,13.5,7.7,15.4,1.4,1.1,18.9,-0.4,0.8,0.4,0.021,-2.0,-0.6,-2.6,-0.2,0,0,0,2023
Darius Bazley,C,22,TOT,43,616,13.1,5.8,18.5,12.1,8.3,1.7,5.1,16.4,0.1,0.9,1.0,0.078,-2.0,1.0,-1.0,0.2,0,0,0,2023
Malik Beasley,SG,26,TOT,81,2093,10.9,1.8,12.5,7.3,8.4,1.5,0.4,21.1,-0.2,1.6,1.4,0.032,-0.9,-1.0,-2.0,0.0,0,0,0,2023
Patrick Beverley,SG-PG,34,TOT,67,1816,8.9,2.7,12.0,7.5,13.3,1.7,2.0,10.6,0.8,2.1,3.0,0.079,-2.9,1.7,-1.2,0.3,0,0,0,2023
Saddiq Bey,SF,23,TOT,77,2129,14.6,5.0,14.0,9.4,8.1,1.6,0.5,20.2,2.6,1.2,3.9,0.087,0.9,-1.2,-0.3,0.9,0,0,0,2023
Goga Bitadze,C,23,TOT,38,457,17.1,15.0,18.7,16.8,12.1,1.7,5.3,15.4,0.8,0.6,1.3,0.141,-0.8,1.1,0.3,0.3,0,0,0,2023
Jamaree Bouyea,PG,23,TOT,5,71,6.5,1.6,8.4,4.9,7.8,2.8,2.9,11.8,-0.1,0.1,0.0,0.013,-5.8,1.6,-4.2,0.0,0,1,0,2023
Mikal Bridges,SF-SG,26,TOT,83,2963,16.8,2.9,10.8,6.8,13.7,1.5,1.8,22.6,4.4,3.1,7.5,0.121,1.5,0.2,1.7,2.8,0,0,0,2023
Moses Brown,C,23,TOT,36,294,22.2,22.0,30.9,26.5,2.1,0.7,4.2,21.2,0.7,0.4,1.1,0.179,0.6,-1.2,-0.6,0.1,0,0,0,2023
Thomas Bryant,C,25,TOT,59,1081,19.7,8.9,24.6,17.0,4.3,0.7,2.4,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7,0,0,0,2023
Julian Champagnie,SF,21,TOT,17,320,13.4,3.3,17.7,10.2,4.5,0.9,1.3,19.2,0.3,0.1,0.4,0.061,-0.6,-2.7,-3.3,-0.1,0,1,0,2023
Justin Champagnie,SF,21,TOT,5,34,10.3,9.6,17.1,13.1,16.3,1.4,0.0,19.2,0.0,0.0,0.0,0.009,-5.1,-2.8,-7.9,-0.1,0,0,0,2023
Mike Conley,PG,35,TOT,67,2029,14.7,1.8,7.9,4.9,29.4,1.7,0.6,16.3,4.1,1.4,5.5,0.13,1.0,-0.1,0.9,1.5,0,0,0,2023
Dewayne Dedmon,C,33,TOT,38,426,15.5,9.1,28.3,18.5,9.5,1.1,4.4,20.6,0.3,0.7,1.0,0.115,-2.6,1.0,-1.6,0.0,0,0,0,2023
Spencer Dinwiddie,SG-PG,29,TOT,79,2725,16.0,1.2,10.2,5.7,28.1,1.2,0.8,22.1,4.5,1.8,6.3,0.111,1.6,-0.9,0.7,1.8,0,0,0,2023
Goran Dragić,PG,36,TOT,58,870,10.3,2.1,8.2,5.2,24.3,0.7,0.4,21.1,-0.3,0.7,0.4,0.025,-2.1,-1.8,-3.9,-0.4,0,0,0,2023
Kevin Durant,PF,34,TOT,47,1672,25.9,1.2,19.5,10.5,24.5,1.0,3.4,30.7,4.7,2.1,6.8,0.194,6.0,1.2,7.1,3.9,0,0,0,2023
Kessler Edwards,SF,22,TOT,36,385,8.4,6.9,11.1,9.0,7.5,1.7,1.4,12.7,0.1,0.3,0.4,0.048,-3.2,-0.7,-3.9,-0.2,0,0,0,2023
Bruno Fernando,C,24,TOT,39,405,16.6,14.5,22.8,18.6,10.8,0.7,8.1,16.3,0.5,0.4,0.9,0.109,-2.8,0.7,-2.0,0.0,0,0,0,2023
Dorian Finney-Smith,PF,29,TOT,66,2009,9.2,6.5,11.5,9.0,6.7,1.4,1.6,13.2,0.6,1.6,2.1,0.051,-1.7,-0.3,-2.0,0.0,0,0,0,2023
Eric Gordon,SG,34,TOT,69,1965,11.8,0.9,6.7,3.8,13.4,1.1,1.2,17.8,1.8,0.5,2.3,0.056,-0.5,-1.4,-1.9,0.1,0,0,0,2023
Devonte' Graham,PG,27,TOT,73,1338,12.5,1.6,8.7,5.1,19.4,1.6,1.1,17.1,1.5,1.0,2.5,0.091,0.1,-0.2,-0.1,0.6,0,0,0,2023
Danny Green,SG,35,TOT,11,138,10.8,2.5,9.1,5.8,6.1,2.2,2.0,18.9,0.0,0.2,0.2,0.059,-2.1,0.2,-1.9,0.0,0,0,0,2023
Rui Hachimura,PF,24,TOT,63,1466,13.2,4.1,16.5,10.5,5.8,0.6,1.5,20.2,0.6,1.3,1.8,0.06,-1.3,-1.0,-2.2,-0.1,0,0,0,2023
R.J. Hampton,SG,21,TOT,47,750,10.8,2.6,10.5,6.5,10.4,1.7,1.1,17.8,0.1,0.5,0.7,0.042,-2.3,-0.6,-2.9,-0.2,0,0,0,2023
Josh Hart,SF,27,TOT,76,2454,14.1,6.5,21.0,13.7,16.1,1.8,0.8,12.6,3.8,2.2,6.0,0.118,-0.2,1.1,0.9,1.8,0,0,0,2023
George Hill,PG-SG,36,TOT,46,834,10.6,2.0,8.6,5.4,16.7,1.5,0.6,11.3,1.1,0.8,1.9,0.107,-2.4,0.9,-1.5,0.1,0,0,0,2023
Justin Holiday,SF,33,TOT,46,706,6.6,0.8,8.1,4.4,7.5,1.3,2.3,14.1,-0.4,0.5,0.1,0.008,-3.7,-0.1,-3.9,-0.3,0,0,0,2023
Bones Hyland,PG,22,TOT,56,1085,14.9,2.1,11.8,7.1,23.4,1.8,1.2,28.0,0.3,1.1,1.4,0.062,0.4,-1.2,-0.8,0.3,0,0,0,2023
Kyrie Irving,PG-SG,30,TOT,60,2241,22.4,3.0,12.3,7.7,25.4,1.4,1.7,28.9,5.4,2.0,7.4,0.159,4.8,-0.7,4.1,3.5,0,0,0,2023
Reggie Jackson,PG,32,TOT,68,1657,10.0,1.7,8.0,4.9,20.0,1.4,0.3,20.8,-0.6,1.2,0.6,0.018,-2.9,-1.1,-3.9,-0.8,0,0,0,2023
Cameron Johnson,PF,26,TOT,42,1199,17.1,3.2,14.0,8.6,9.6,2.0,1.0,20.6,2.1,1.4,3.5,0.142,2.0,0.6,2.6,1.4,0,0,0,2023
Damian Jones,C,27,TOT,41,477,12.9,9.7,17.7,13.8,4.1,0.8,3.7,10.7,0.7,0.5,1.2,0.119,-2.0,0.3,-1.7,0.0,0,0,0,2023
Frank Kaminsky,C,29,TOT,36,235,15.3,3.2,21.2,12.1,17.8,1.2,1.6,14.1,0.5,0.2,0.7,0.141,1.2,1.7,2.8,0.3,0,0,0,2023
Luke Kennard,SG,26,TOT,59,1315,13.0,1.2,11.8,6.6,9.4,1.2,0.3,14.5,2.2,1.2,3.4,0.124,0.6,-0.1,0.5,0.8,0,0,0,2023
Kevin Knox,SF-PF,23,TOT,63,952,11.1,3.9,17.3,10.5,5.2,1.2,1.1,18.4,0.2,0.5,0.7,0.034,-2.1,-1.4,-3.5,-0.4,0,0,0,2023
A.J. Lawson,SG,22,TOT,15,108,13.9,6.4,16.3,11.3,3.0,0.9,0.0,21.1,0.1,0.1,0.1,0.063,-1.5,-2.9,-4.4,-0.1,0,1,0,2023
Saben Lee,PG,23,TOT,25,373,13.1,3.8,9.7,6.7,24.3,2.5,0.2,19.5,0.2,0.4,0.7,0.088,-2.7,0.9,-1.8,0.0,0,0,0,2023
Kevin Love,PF,34,TOT,62,1240,13.1,5.5,32.6,18.9,13.2,0.6,0.9,19.2,0.6,2.0,2.6,0.099,0.2,0.4,0.6,0.8,0,0,0,2023
Sandro Mamukelashvili,C,23,TOT,43,660,13.4,11.2,19.0,15.1,12.8,1.0,1.5,18.2,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1,0,0,0,2023
Garrison Mathews,SG,26,TOT,54,686,9.7,1.7,10.0,5.8,5.1,1.7,0.7,14.7,0.7,0.3,1.0,0.067,-2.0,-0.4,-2.4,-0.1,0,0,0,2023
Jalen McDaniels,SF,25,TOT,80,1913,11.8,3.6,16.3,9.9,9.6,2.1,1.6,17.2,0.5,2.2,2.7,0.068,-2.7,0.6,-2.1,-0.1,0,0,0,2023
Markieff Morris,PF,33,TOT,35,355,10.4,4.2,18.2,11.3,12.2,1.2,1.2,17.2,0.1,0.4,0.4,0.059,-2.3,-0.4,-2.7,-0.1,0,0,0,2023
Mike Muscala,C,31,TOT,63,945,13.0,4.2,19.1,11.6,7.1,0.8,2.3,15.1,1.4,1.1,2.5,0.128,-0.3,-0.1,-0.4,0.4,0,0,0,2023
Svi Mykhailiuk,SF,25,TOT,32,468,14.0,3.4,8.9,6.1,16.5,1.5,0.7,19.3,0.5,0.3,0.8,0.081,0.5,-0.7,-0.1,0.2,0,0,0,2023
Nerlens Noel,C,28,TOT,17,195,7.9,5.6,21.0,13.1,6.7,4.0,4.5,12.0,-0.3,0.3,0.0,0.007,-6.5,2.6,-3.8,-0.1,0,0,0,2023
Kendrick Nunn,SG,27,TOT,70,964,11.1,1.8,10.3,6.2,13.8,1.4,0.6,23.7,-0.6,0.8,0.2,0.008,-2.0,-1.5,-3.5,-0.4,0,0,0,2023
Jordan Nwora,SF,24,TOT,62,1188,12.2,4.7,15.8,10.4,10.5,1.0,1.0,19.4,0.5,1.0,1.5,0.06,-0.8,-1.3,-2.1,0.0,0,0,0,2023
Eugene Omoruyi,SF,25,TOT,40,645,10.9,7.1,11.8,9.4,6.3,2.1,0.4,19.3,0.1,0.5,0.6,0.042,-3.5,-0.9,-4.4,-0.4,0,0,0,2023
Gary Payton II,SG,30,TOT,22,367,13.3,7.4,13.9,10.6,11.0,2.9,1.2,10.3,0.6,0.4,1.0,0.125,-1.2,1.5,0.3,0.2,0,0,0,2023
Mason Plumlee,C,32,TOT,79,2054,19.6,11.8,25.1,18.4,17.3,1.1,2.0,15.2,5.5,2.4,7.9,0.185,1.2,1.0,2.2,2.2,0,0,0,2023
Jakob Poeltl,C,27,TOT,72,1906,21.0,13.0,25.5,19.0,15.2,1.7,4.0,18.2,3.7,2.2,6.0,0.15,1.1,0.8,1.9,1.9,0,0,0,2023
Cam Reddish,SF,23,TOT,40,990,10.6,2.0,8.1,5.0,8.1,1.9,1.3,17.1,0.3,0.7,0.9,0.046,-2.6,-0.8,-3.4,-0.4,0,0,0,2023
Davon Reed,SG,27,TOT,43,342,6.2,3.4,16.0,9.9,8.2,2.1,1.0,14.5,-0.4,0.4,0.1,0.008,-5.4,0.0,-5.3,-0.3,0,0,0,2023
Josh Richardson,SG,29,TOT,65,1530,12.3,2.9,9.9,6.3,15.8,2.2,1.2,18.4,0.6,1.1,1.8,0.055,-1.0,-0.1,-1.2,0.3,0,0,0,2023
Terrence Ross,SG,31,TOT,63,1330,10.2,1.8,11.2,6.5,10.2,1.3,0.7,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0.0,0,0,0,2023
D'Angelo Russell,PG,26,TOT,71,2304,16.3,1.7,8.5,5.2,27.4,1.4,1.1,22.7,3.1,1.9,5.1,0.106,2.1,-0.7,1.5,2.0,0,0,0,2023
Matt Ryan,SF,25,TOT,34,310,8.1,1.4,7.6,4.6,6.9,0.8,0.3,16.5,0.1,0.2,0.3,0.044,-1.9,-1.5,-3.4,-0.1,0,0,0,2023
Dario Šarić,PF-C,28,TOT,57,806,13.5,7.1,21.4,14.1,12.7,1.2,0.8,19.2,0.7,1.0,1.7,0.099,-1.5,0.1,-1.4,0.1,0,0,0,2023
Dru Smith,SG,25,TOT,15,158,11.4,1.4,15.9,8.7,19.3,3.1,2.5,13.8,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0,0,1,0,2023
Terry Taylor,PF,23,TOT,31,264,11.0,11.4,8.4,9.9,5.1,0.5,2.0,14.2,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1,0,0,0,2023
Matisse Thybulle,SF-SG,25,TOT,71,1200,10.5,3.9,9.7,6.8,5.9,3.4,2.4,10.6,0.6,1.5,2.1,0.086,-2.7,2.2,-0.5,0.4,0,0,0,2023
Juan Toscano-Anderson,SF,29,TOT,52,700,7.2,4.4,14.4,9.5,11.8,1.1,1.2,11.3,-0.1,0.6,0.5,0.038,-4.6,0.8,-3.8,-0.3,0,0,0,2023
Jarred Vanderbilt,PF,23,TOT,78,1879,15.1,10.0,23.2,16.7,13.1,2.1,0.9,13.6,2.7,2.5,5.2,0.132,-0.6,1.6,1.1,1.5,0,0,0,2023
T.J. Warren,PF-SF,29,TOT,42,687,13.5,4.2,15.4,9.8,8.7,1.6,1.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2.0,0.0,0,0,0,2023
Russell Westbrook,PG,34,TOT,73,2126,16.1,4.7,16.5,10.8,38.6,1.7,1.3,27.7,-0.6,2.6,1.9,0.044,0.3,-0.1,0.2,1.2,0,0,0,2023
James Wiseman,C,21,TOT,45,867,15.6,9.2,25.2,17.0,5.5,0.4,2.7,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3,0,0,0,2023
Precious Achiuwa,C,23,TOR,55,1140,15.2,9.3,24.4,16.3,6.3,1.3,2.6,19.4,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1,0,0,0,2023
Steven Adams,C,29,MEM,42,1133,17.5,20.1,25.3,22.7,11.2,1.5,3.7,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,0,0,0,2023
Bam Adebayo,C,25,MIA,75,2598,20.1,8.0,23.6,15.5,15.9,1.7,2.4,25.2,3.6,3.8,7.4,0.137,0.8,0.8,1.5,2.3,0,0,0,2023
Ochai Agbaji,SG,22,UTA,59,1209,9.5,3.9,6.9,5.4,7.5,0.6,1.0,15.8,0.9,0.4,1.3,0.053,-1.7,-1.4,-3.0,-0.3,0,1,0,2023
Santi Aldama,PF,22,MEM,77,1682,13.9,5.4,18.0,11.7,7.6,1.3,2.6,16.0,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,0,0,0,2023
Grayson Allen,SG,27,MIL,72,1972,12.3,3.4,9.0,6.3,10.9,1.5,0.6,14.6,2.8,2.2,5.1,0.123,-0.6,0.7,0.1,1.0,0,0,0,2023
Jarrett Allen,C,24,CLE,68,2220,19.9,11.7,23.6,17.7,7.5,1.2,3.5,16.4,5.5,4.0,9.5,0.205,1.3,1.0,2.4,2.4,0,0,0,2023
Jose Alvarado,PG,24,NOP,61,1310,11.8,2.4,9.8,6.1,19.9,2.5,0.7,19.8,0.1,1.7,1.8,0.066,-2.0,0.7,-1.2,0.3,0,0,0,2023
Kyle Anderson,PF,29,MIN,69,1957,14.8,3.8,16.9,10.5,22.6,1.9,2.8,14.4,2.5,2.6,5.1,0.125,0.2,2.3,2.5,2.2,0,0,0,2023
Giannis Antetokounmpo,PF,28,MIL,63,2024,29.0,7.3,30.0,19.1,33.2,1.2,2.1,38.8,4.9,3.7,8.6,0.204,5.8,2.7,8.5,5.4,1,0,0,2023
Thanasis Antetokounmpo,PF,30,MIL,37,206,6.7,7.9,14.1,11.1,9.3,0.7,1.2,13.8,-0.1,0.2,0.1,0.022,-6.5,-1.1,-7.6,-0.3,0,0,0,2023
Cole Anthony,PG,22,ORL,60,1552,16.0,3.4,17.6,10.5,22.9,1.2,1.9,21.5,2.1,1.7,3.7,0.116,0.7,0.5,1.3,1.3,0,0,0,2023
OG Anunoby,SF,25,TOR,67,2386,14.6,4.2,12.1,7.9,8.0,2.7,2.0,19.5,1.8,2.9,4.7,0.094,-0.3,0.7,0.4,1.5,0,0,0,2023
Deni Avdija,SF,22,WAS,76,2020,11.2,4.2,21.9,13.4,13.9,1.6,1.2,16.7,0.0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1,0,0,0,2023
Deandre Ayton,C,24,PHO,67,2035,19.9,9.2,27.5,18.1,9.2,0.9,2.3,22.9,3.3,3.0,6.2,0.147,0.9,0.0,0.9,1.5,0,0,0,2023
Udoka Azubuike,C,23,UTA,36,359,16.1,9.5,26.1,17.9,4.3,0.8,3.5,11.5,0.6,0.4,1.0,0.134,-1.2,0.5,-0.6,0.1,0,0,0,2023
Marvin Bagley III,C,23,DET,42,990,17.2,10.2,20.2,15.1,5.9,0.9,2.7,20.4,1.3,0.7,2.0,0.095,0.3,-1.2,-0.9,0.3,0,0,0,2023
Patrick Baldwin Jr.,SF,20,GSW,31,226,11.3,0.5,18.6,9.7,6.9,1.3,1.6,22.8,-0.1,0.3,0.1,0.029,-0.7,-1.4,-2.1,0.0,0,1,0,2023
LaMelo Ball,PG,21,CHO,36,1268,17.9,3.5,16.2,9.7,38.7,1.7,0.8,30.0,0.6,1.2,1.8,0.068,3.2,-0.8,2.4,1.4,0,0,0,2023
Paolo Banchero,PF,20,ORL,72,2430,14.9,3.9,19.3,11.6,17.2,1.2,1.5,27.5,-0.3,2.6,2.4,0.047,-0.7,-0.7,-1.5,0.3,0,1,1,2023
Desmond Bane,SG,24,MEM,58,1841,19.1,2.5,14.3,8.4,20.8,1.4,1.1,26.1,3.5,2.3,5.8,0.151,3.3,0.1,3.5,2.5,0,0,0,2023
Dalano Banton,PG,23,TOR,31,279,14.9,4.2,14.9,9.1,19.3,2.3,4.5,24.2,0.0,0.4,0.4,0.064,-1.1,0.6,-0.5,0.1,0,0,0,2023
Dominick Barlow,PF,19,SAS,28,408,12.4,11.9,15.6,13.7,7.6,1.2,3.8,11.3,0.5,0.2,0.7,0.082,-3.7,-0.9,-4.6,-0.3,0,1,0,2023
Harrison Barnes,PF,30,SAC,82,2662,14.1,3.8,11.9,7.9,6.3,1.0,0.3,17.1,5.1,1.4,6.5,0.118,0.5,-1.5,-1.0,0.7,0,0,0,2023
Scottie Barnes,SF,21,TOR,77,2678,15.5,7.1,15.2,10.8,20.0,1.5,2.2,20.3,2.3,2.7,5.0,0.09,0.5,-0.1,0.4,1.6,0,0,0,2023
RJ Barrett,SG,22,NYK,73,2475,12.9,2.7,13.7,8.2,12.4,0.6,0.6,26.2,0.5,1.8,2.2,0.043,-1.2,-1.9,-3.1,-0.7,0,0,0,2023
Charles Bassey,C,22,SAS,35,508,18.8,15.5,26.4,20.7,12.9,1.5,5.4,15.6,0.7,0.6,1.3,0.122,-0.6,1.3,0.7,0.3,0,0,0,2023
Keita Bates-Diop,PF,27,SAS,67,1452,14.9,4.7,14.3,9.3,9.8,1.5,1.1,16.7,2.1,0.6,2.7,0.089,0.3,-0.9,-0.6,0.5,0,0,0,2023
Nicolas Batum,PF,34,LAC,78,1709,11.0,4.1,15.4,9.8,9.4,1.5,2.3,11.5,1.7,1.9,3.6,0.101,-0.8,1.2,0.5,1.0,0,0,0,2023
Bradley Beal,SG,29,WAS,50,1673,19.7,2.8,9.9,6.5,26.6,1.3,1.7,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,0,0,0,2023
MarJon Beauchamp,SF,22,MIL,52,701,8.2,5.9,11.0,8.5,6.7,1.4,0.8,18.3,-0.4,0.8,0.4,0.027,-4.1,-0.6,-4.8,-0.5,0,1,0,2023
